query_id,cv,recall
2508,0.15923,0.93
2509,0.137076,0.56
2510,0.215071,0.98
2511,0.192345,0.93
2512,0.184334,0.88
2513,0.135402,0.55
2514,0.189391,0.9
2515,0.253987,0.98
2516,0.197614,0.97
2517,0.376595,1.0
2518,0.277047,1.0
2519,0.40301,1.0
2520,0.338221,1.0
2521,0.162261,0.81
2522,0.149025,0.77
2523,0.167408,0.88
2524,0.149163,0.83
2525,0.137543,0.71
2526,0.257529,0.95
2527,0.18956,0.94
2528,0.173331,0.83
2529,0.17752,0.9
2530,0.197529,1.0
2531,0.151738,0.61
2532,0.229892,0.96
2533,0.137601,0.51
2534,0.168497,0.8
2535,0.185752,0.89
2536,0.275054,1.0
2537,0.184954,0.94
2538,0.194865,0.89
2539,0.20298,0.92
2540,0.166615,0.67
2541,0.531694,1.0
2542,0.192856,0.89
2543,0.198853,0.91
2544,0.179724,0.83
2545,0.256394,0.96
2546,0.13221,0.5
2547,0.16182,0.67
2548,0.17879,0.83
2549,0.169423,0.77
2550,0.17256,0.77
2551,0.153219,0.7
2552,0.194685,0.87
2553,0.159472,0.79
2554,0.22194,0.96
2555,0.192968,0.83
2556,0.169424,0.72
2557,0.215235,0.9
2558,0.138248,0.5
2559,0.159037,0.71
2560,0.165832,0.78
2561,0.177895,0.93
2562,0.195137,0.96
2563,0.15297,0.58
2564,0.185126,0.79
2565,0.264699,0.99
2566,0.141254,0.58
2567,0.302862,1.0
2568,0.1695,0.73
2569,0.221055,0.98
2570,0.234231,0.99
2571,0.209661,0.98
2572,0.135441,0.71
2573,0.139334,0.74
2574,0.302739,1.0
2575,0.156773,0.74
2576,0.171668,0.81
2577,0.144611,0.66
2578,0.141537,0.56
2579,0.200222,0.91
2580,0.3422,0.97
2581,0.220656,1.0
2582,0.224817,0.98
2583,0.208931,0.95
2584,0.924549,1.0
2585,0.24058,0.95
2586,0.186335,0.81
2587,0.183726,0.86
2588,0.16928,0.86
2589,0.203098,0.96
2590,0.244332,0.99
2591,0.303487,1.0
2592,0.140274,0.69
2593,0.342831,1.0
2594,0.202972,0.96
2595,2.24693,1.0
2596,0.231401,0.94
2597,0.209253,0.92
2598,0.170358,0.92
2599,0.139484,0.49
2600,0.362818,0.94
2601,0.134106,0.68
2602,0.281025,1.0
2603,0.190657,0.91
2604,0.210063,0.98
2605,0.151946,0.59
2606,0.166844,0.77
2607,0.212595,0.96
2608,0.14368,0.59
2609,0.141843,0.53
2610,0.189489,0.91
2611,0.17216,0.86
2612,0.207951,0.97
2613,0.178396,0.83
2614,0.155212,0.74
2615,0.158239,0.85
2616,0.172298,0.69
2617,0.204384,0.94
2618,0.398053,1.0
2619,0.150314,0.83
2620,0.273519,1.0
2621,0.155129,0.82
2622,0.171386,0.88
2623,0.215408,0.92
2624,0.184522,0.94
2625,0.220886,0.98
2626,0.189969,0.88
2627,0.265655,0.98
2628,0.269031,0.95
2629,0.146857,0.76
2630,3.37429,1.0
2631,0.202416,0.87
2632,0.179891,0.88
2633,0.234511,0.97
2634,0.215499,0.98
2635,0.156246,0.8
2636,0.251856,1.0
2637,0.16541,0.93
2638,0.181783,0.83
2639,0.169952,0.74
2640,0.205373,0.96
2641,0.157857,0.73
2642,0.187954,0.78
2643,0.129806,0.62
2644,0.259978,1.0
2645,0.186864,0.84
2646,0.195334,0.85
2647,0.380952,0.99
2648,0.172552,0.76
2649,0.17615,0.87
2650,0.243783,0.86
2651,0.161667,0.83
2652,0.155818,0.8
2653,0.172865,0.71
2654,0.170122,0.7
2655,0.172907,0.7
2656,0.221154,0.94
2657,0.286627,1.0
2658,0.170691,0.84
2659,0.155012,0.8
2660,0.193605,0.93
2661,0.185391,0.95
2662,0.196552,0.9
2663,0.199781,0.98
2664,0.18036,0.73
2665,0.19787,0.89
2666,0.211376,0.89
2667,0.204061,0.97
2668,0.163751,0.76
2669,0.233008,0.96
2670,0.179497,0.9
2671,0.16037,0.7
2672,0.215124,0.96
2673,0.163828,0.82
2674,0.162396,0.67
2675,0.154834,0.55
2676,0.169342,0.81
2677,0.178019,0.9
2678,0.186556,0.88
2679,0.200069,0.87
2680,0.206317,0.93
2681,0.200693,0.94
2682,0.142269,0.58
2683,0.293317,0.98
2684,0.28674,1.0
2685,0.18076,0.93
2686,0.156103,0.81
2687,0.166808,0.82
2688,0.183906,0.85
2689,0.141547,0.46
2690,0.283066,1.0
2691,0.167273,0.9
2692,0.170795,0.78
2693,0.209639,0.96
2694,0.215523,0.86
2695,0.21193,0.9
2696,0.208764,0.96
2697,0.164246,0.78
2698,0.142204,0.53
2699,0.166451,0.93
2700,0.167677,0.73
2701,0.151769,0.61
2702,0.161858,0.82
2703,0.219112,1.0
2704,0.484547,0.98
2705,0.208011,0.95
2706,0.218437,0.96
2707,0.227946,1.0
2708,0.178356,0.85
2709,0.20023,0.9
2710,0.176217,0.87
2711,0.152238,0.68
2712,0.167983,0.83
2713,0.198963,0.93
2714,0.175713,0.81
2715,0.17127,0.91
2716,0.154591,0.83
2717,0.226909,0.96
2718,0.20995,0.9
2719,0.24258,0.96
2720,0.147538,0.6
2721,0.179082,0.75
2722,0.224016,0.99
2723,0.184469,0.78
2724,0.174472,0.89
2725,0.166362,0.75
2726,0.237572,0.98
2727,0.192585,0.94
2728,0.193114,0.86
2729,0.164177,0.71
2730,0.188076,0.95
2731,0.310877,1.0
2732,0.143548,0.73
2733,0.1846,0.97
2734,0.174719,0.73
2735,0.248286,0.98
2736,0.161496,0.69
2737,0.169201,0.85
2738,0.181259,0.9
2739,0.191139,0.95
2740,0.186396,0.85
2741,0.195834,0.9
2742,0.397364,1.0
2743,0.175406,0.83
2744,0.240524,1.0
2745,0.215663,0.88
2746,0.198326,0.89
2747,0.159093,0.68
2748,0.172351,0.76
2749,0.233383,0.9
2750,0.17546,0.91
2751,0.169325,0.75
2752,0.159489,0.75
2753,0.215143,0.95
2754,0.233695,0.98
2755,0.165276,0.68
2756,0.192866,0.95
2757,0.181802,0.9
2758,0.179704,0.87
2759,0.179174,0.78
2760,0.166605,0.85
2761,0.207986,0.96
2762,0.151286,0.54
2763,0.230479,0.95
2764,0.170412,0.68
2765,0.160551,0.81
2766,0.326667,1.0
2767,0.206483,0.97
2768,0.259702,0.99
2769,0.208063,0.96
2770,0.192131,0.87
2771,0.183393,0.92
2772,0.175765,0.84
2773,0.190445,0.84
2774,0.152541,0.65
2775,0.139723,0.61
2776,0.241096,1.0
2777,0.140799,0.84
2778,0.181081,0.76
2779,0.162642,0.85
2780,0.158119,0.58
2781,0.214676,0.93
2782,0.151163,0.67
2783,0.246124,1.0
2784,0.226467,0.98
2785,0.172281,0.91
2786,0.176737,0.88
2787,0.2303,1.0
2788,0.164393,0.81
2789,0.184209,0.91
2790,0.143503,0.62
2791,0.338954,0.99
2792,0.292299,1.0
2793,0.206415,0.91
2794,0.182187,0.79
2795,0.212264,0.96
2796,0.157659,0.83
2797,0.212066,0.94
2798,0.159501,0.77
2799,0.224404,0.98
2800,0.186947,0.91
2801,0.268962,0.98
2802,0.15272,0.78
2803,0.162966,0.88
2804,0.202309,0.97
2805,0.183997,0.93
2806,0.22877,0.95
2807,0.18609,0.98
2808,0.178905,0.84
2809,0.193116,0.95
2810,0.154079,0.72
2811,0.154238,0.83
2812,0.158249,0.77
2813,0.187318,0.94
2814,0.246436,1.0
2815,0.137196,0.72
2816,0.163668,0.76
2817,0.236963,0.9
2818,0.148797,0.67
2819,0.210346,0.89
2820,0.229741,0.99
2821,0.237674,1.0
2822,0.173419,0.93
2823,0.248673,0.93
2824,0.202391,0.94
2825,0.222219,0.88
2826,0.162768,0.75
2827,0.170439,0.84
2828,0.160376,0.82
2829,0.21795,0.95
2830,0.147465,0.62
2831,0.153841,0.57
2832,0.151867,0.56
2833,0.193575,0.87
2834,0.170758,0.83
2835,0.165787,0.87
2836,0.220655,0.94
2837,0.216444,0.91
2838,0.292885,1.0
2839,0.219498,0.94
2840,0.223601,0.99
2841,0.24167,0.98
2842,0.176658,0.74
2843,0.166603,0.72
2844,0.217936,0.94
2845,0.201405,0.91
2846,0.187123,0.86
2847,0.226995,0.93
2848,0.24461,0.96
2849,0.144996,0.7
2850,0.182234,0.96
2851,0.152393,0.66
2852,0.204537,0.86
2853,0.198599,0.92
2854,0.206949,0.92
2855,0.189282,0.92
2856,0.205704,0.92
2857,0.14086,0.68
2858,0.185832,0.96
2859,0.233707,1.0
2860,0.191136,0.93
2861,0.229955,0.94
2862,0.21981,1.0
2863,0.179768,0.86
2864,0.259446,0.99
2865,0.200132,0.87
2866,0.152624,0.69
2867,0.173044,0.85
2868,0.474519,1.0
2869,0.128613,0.69
2870,0.174306,0.83
2871,0.175811,0.83
2872,0.188186,0.86
2873,0.189072,0.9
2874,0.168532,0.84
2875,0.137479,0.55
2876,0.135993,0.65
2877,0.172664,0.82
2878,0.226212,0.97
2879,0.165718,0.83
2880,0.267181,0.95
2881,0.181655,0.85
2882,0.154943,0.57
2883,0.168933,0.9
2884,0.176479,0.83
2885,0.181054,0.91
2886,0.214396,0.94
2887,0.149506,0.79
2888,1.04455,1.0
2889,0.188379,0.84
2890,0.204558,0.99
2891,0.201456,0.88
2892,0.164654,0.73
2893,0.191485,0.86
2894,0.22765,0.96
2895,0.162962,0.75
2896,0.261341,1.0
2897,0.186,0.93
2898,0.159727,0.78
2899,0.242445,0.98
2900,0.191265,0.94
2901,0.226823,0.99
2902,0.216188,0.91
2903,0.208029,0.96
2904,0.243103,0.98
2905,0.195316,0.89
2906,0.181705,0.95
2907,0.143317,0.76
2908,0.139744,0.72
2909,0.198323,0.98
2910,0.328141,0.99
2911,0.268325,0.99
2912,0.193664,0.92
2913,0.361924,0.98
2914,0.139321,0.59
2915,0.201128,0.91
2916,0.226169,0.95
2917,0.195795,0.85
2918,0.181363,0.91
2919,0.333283,1.0
2920,0.321042,0.92
2921,0.179265,0.82
2922,0.254345,0.97
2923,0.214078,0.9
2924,0.162864,0.75
2925,0.172265,0.89
2926,0.170023,0.85
2927,0.194118,0.97
2928,0.177511,0.84
2929,0.259586,0.97
2930,0.209339,0.96
2931,0.183251,0.82
2932,0.283536,0.78
2933,0.233535,0.99
2934,0.157845,0.83
2935,0.175246,0.69
2936,0.197255,0.88
2937,0.184424,0.98
2938,0.182612,0.84
2939,0.183954,0.87
2940,1.0111,1.0
2941,0.198968,0.95
2942,0.159647,0.83
2943,0.138436,0.77
2944,0.177584,0.83
2945,0.22093,0.94
2946,0.227969,0.95
2947,0.165732,0.89
2948,0.183054,0.87
2949,0.178934,0.89
2950,0.151415,0.7
2951,0.260919,0.97
2952,0.16783,0.9
2953,0.188822,0.86
2954,0.23013,0.97
2955,0.234499,0.91
2956,0.232019,0.99
2957,0.193561,0.82
2958,0.30989,1.0
2959,0.169201,0.84
2960,0.192862,0.85
2961,0.149162,0.75
2962,0.147893,0.74
2963,0.180051,0.92
2964,0.266038,0.98
2965,0.163964,0.88
2966,0.211155,0.98
2967,0.137453,0.61
2968,0.189362,0.88
2969,0.207869,0.96
2970,0.231447,0.95
2971,0.170814,0.95
2972,0.233968,0.93
2973,0.143955,0.58
2974,0.179019,0.87
2975,0.127703,0.5
2976,0.135586,0.63
2977,0.240623,0.99
2978,0.246747,0.99
2979,0.155372,0.75
2980,0.177777,0.89
2981,0.231156,0.96
2982,0.203713,0.9
2983,0.271781,1.0
2984,0.152542,0.67
2985,0.180797,0.84
2986,0.190345,0.89
2987,0.149798,0.86
2988,0.207907,0.95
2989,0.152906,0.62
2990,0.17078,0.78
2991,0.212915,0.96
2992,0.271651,0.97
2993,0.26265,1.0
2994,0.255686,1.0
2995,0.23996,0.98
2996,0.158719,0.87
2997,0.229022,0.99
2998,0.22623,0.98
2999,0.170798,0.8
3000,0.18257,0.94
3001,0.259967,0.98
3002,0.13845,0.66
3003,0.235199,0.98
3004,0.11898,0.52
3005,0.137106,0.63
3006,0.181773,0.92
3007,0.185002,0.8
3008,0.172601,0.86
3009,0.228058,0.96
3010,0.201964,0.95
3011,0.1378,0.46
3012,0.14892,0.59
3013,0.163314,0.74
3014,0.238272,1.0
3015,0.279944,1.0
3016,0.232516,0.96
3017,0.183397,0.85
3018,0.181912,0.9
3019,0.229714,0.99
3020,0.149463,0.55
3021,0.199807,0.89
3022,0.195649,0.89
3023,0.170494,0.88
3024,0.14649,0.61
3025,0.203077,0.94
3026,0.177648,0.92
3027,0.218206,0.97
3028,0.194511,0.84
3029,0.241344,0.98
3030,0.219019,0.98
3031,0.165636,0.84
3032,0.235932,0.99
3033,0.177009,0.9
3034,0.133059,0.51
3035,0.210166,0.98
3036,0.163008,0.75
3037,0.274398,0.99
3038,0.150078,0.64
3039,0.182397,0.93
3040,0.176509,0.83
3041,0.20008,0.9
3042,0.202151,0.95
3043,0.187706,0.93
3044,0.194814,0.85
3045,0.170386,0.86
3046,0.233606,0.84
3047,0.262082,1.0
3048,0.178873,0.82
3049,0.178427,0.92
3050,0.161205,0.72
3051,0.208152,0.94
3052,0.163281,0.73
3053,0.321774,1.0
3054,0.171579,0.77
3055,0.203258,0.94
3056,0.223296,0.95
3057,0.153907,0.8
3058,0.15023,0.74
3059,0.201562,0.93
3060,0.210436,0.94
3061,0.162867,0.83
3062,0.180912,0.92
3063,0.160628,0.85
3064,0.156625,0.71
3065,0.193586,0.97
3066,0.171421,0.82
3067,0.248463,0.99
3068,0.178486,0.87
3069,0.211479,0.89
3070,0.183699,0.84
3071,0.190018,0.93
3072,0.184621,0.92
3073,0.22571,0.88
3074,0.251658,0.94
3075,0.297646,1.0
3076,0.155997,0.63
3077,0.178675,0.92
3078,0.156642,0.81
3079,0.169538,0.74
3080,0.162206,0.8
3081,0.153045,0.67
3082,0.171656,0.8
3083,0.175016,0.73
3084,0.188994,0.8
3085,0.147972,0.68
3086,0.203102,0.85
3087,0.185411,0.9
3088,0.141684,0.55
3089,0.167122,0.85
3090,0.351147,1.0
3091,0.18745,0.99
3092,0.207131,0.89
3093,0.16522,0.65
3094,0.169024,0.8
3095,0.234016,0.97
3096,0.27611,0.91
3097,0.151838,0.79
3098,0.196192,0.93
3099,0.192186,0.96
3100,0.196257,0.89
3101,0.231343,1.0
3102,0.199034,0.83
3103,0.132596,0.6
3104,0.252644,0.96
3105,0.155431,0.72
3106,0.19903,0.88
3107,0.187849,0.92
3108,0.163578,0.83
3109,0.15322,0.77
3110,0.197141,0.9
3111,0.204834,0.87
3112,0.224339,0.99
3113,0.174814,0.91
3114,0.158945,0.75
3115,0.22356,0.97
3116,0.184958,0.87
3117,0.160616,0.73
3118,0.155315,0.81
3119,0.154988,0.72
3120,0.200368,0.95
3121,0.191324,0.91
3122,0.193096,0.89
3123,0.333555,1.0
3124,0.172104,0.84
3125,0.166229,0.65
3126,0.248115,1.0
3127,0.151555,0.77
3128,0.171883,0.88
3129,0.179147,0.84
3130,0.222001,0.97
3131,0.154764,0.63
3132,0.161557,0.79
3133,0.181958,0.89
3134,0.160467,0.97
3135,0.237244,0.99
3136,0.179264,0.86
3137,0.173691,0.85
3138,0.176876,0.77
3139,0.194588,0.94
3140,0.167901,0.74
3141,0.167369,0.77
3142,0.244192,1.0
3143,0.160979,0.75
3144,0.199164,0.89
3145,0.210118,0.97
3146,0.234197,1.0
3147,0.196884,0.91
3148,0.15902,0.64
3149,0.149952,0.51
3150,0.191048,0.84
3151,0.202209,0.96
3152,0.145108,0.6
3153,0.174653,0.91
3154,0.398559,1.0
3155,0.158812,0.74
3156,0.208128,0.98
3157,0.153876,0.86
3158,0.19631,0.91
3159,0.210977,0.95
3160,0.224045,0.99
3161,0.189239,0.92
3162,0.291696,0.98
3163,0.19982,0.91
3164,0.147423,0.62
3165,0.146263,0.69
3166,0.176566,0.85
3167,0.237146,0.97
3168,0.220993,0.94
3169,0.181679,0.84
3170,0.166262,0.89
3171,0.147734,0.8
3172,0.187952,0.74
3173,0.170059,0.7
3174,0.220664,0.94
3175,0.180816,0.98
3176,0.11462,0.46
3177,0.16822,0.9
3178,0.184458,0.85
3179,0.202272,0.91
3180,0.191888,0.66
3181,0.291331,0.99
3182,0.178288,0.97
3183,0.15264,0.71
3184,0.212503,0.98
3185,0.160803,0.83
3186,0.15258,0.87
3187,0.174313,0.88
3188,0.168463,0.92
3189,0.178372,0.87
3190,0.210309,0.99
3191,0.177796,0.77
3192,0.182986,0.71
3193,0.129716,0.45
3194,0.156178,0.83
3195,0.204503,0.92
3196,0.205092,0.97
3197,0.156099,0.73
3198,0.298677,1.0
3199,0.189881,0.87
3200,0.331742,1.0
3201,0.187531,0.95
3202,0.193417,0.85
3203,0.262107,1.0
3204,0.248721,1.0
3205,0.214884,0.97
3206,0.226458,0.94
3207,0.212535,0.97
3208,0.205266,0.98
3209,0.151086,0.76
3210,0.209542,0.97
3211,0.151708,0.63
3212,0.194244,0.8
3213,0.155485,0.66
3214,0.177037,0.84
3215,0.245323,0.99
3216,0.275622,0.97
3217,0.228035,0.94
3218,0.235744,0.86
3219,0.2164,0.94
3220,0.242917,0.96
3221,0.164846,0.81
3222,0.194134,0.94
3223,0.193239,0.86
3224,0.149769,0.7
3225,0.214039,0.96
3226,0.174443,0.81
3227,0.257674,1.0
3228,0.31784,0.99
3229,0.244152,0.99
3230,0.174615,0.82
3231,0.209927,0.94
3232,0.213209,1.0
3233,0.314819,1.0
3234,0.203193,0.93
3235,0.156749,0.64
3236,0.228786,0.99
3237,0.163001,0.68
3238,0.211318,0.89
3239,0.234891,0.97
3240,0.190412,0.86
3241,0.194083,0.94
3242,0.177481,0.92
3243,0.16179,0.91
3244,0.20906,0.98
3245,0.182539,0.83
3246,0.270429,1.0
3247,0.197812,0.96
3248,0.157584,0.71
3249,0.150203,0.71
3250,0.246985,0.98
3251,0.156829,0.83
3252,0.163376,0.76
3253,0.243127,0.99
3254,0.150856,0.75
3255,0.171611,0.63
3256,0.217072,0.99
3257,0.156884,0.76
3258,0.160541,0.84
3259,0.172288,0.84
3260,0.284545,1.0
3261,0.196792,0.89
3262,0.166183,0.86
3263,0.150121,0.67
3264,0.17304,0.85
3265,0.172836,0.81
3266,0.264808,1.0
3267,0.182687,0.85
3268,0.199041,0.98
3269,0.225788,1.0
3270,0.187159,0.86
3271,0.166121,0.75
3272,0.243935,0.98
3273,0.211527,0.96
3274,0.158464,0.74
3275,0.894786,1.0
3276,0.165958,0.93
3277,0.120778,0.63
3278,0.238632,0.97
3279,0.187767,0.89
3280,0.142494,0.64
3281,0.156058,0.57
3282,0.139465,0.68
3283,0.164026,0.67
3284,0.138383,0.66
3285,0.167489,0.82
3286,0.197161,0.85
3287,0.213385,0.96
3288,0.301996,1.0
3289,1.33839,1.0
3290,0.20909,0.95
3291,0.181231,0.77
3292,0.148148,0.75
3293,0.231154,0.96
3294,0.317419,1.0
3295,0.232483,0.99
3296,0.185139,0.91
3297,0.171922,0.87
3298,0.211091,0.94
3299,0.178616,0.96
3300,0.215336,0.95
3301,0.256545,0.98
3302,0.216088,0.86
3303,0.215105,0.97
3304,0.22804,0.94
3305,0.164373,0.86
3306,0.224265,0.9
3307,0.20648,0.89
3308,0.202797,0.94
3309,0.175838,0.78
3310,0.226339,0.96
3311,0.212501,0.94
3312,0.175632,0.83
3313,0.213708,0.95
3314,0.159499,0.65
3315,0.307319,0.96
3316,0.145255,0.79
3317,0.222255,0.98
3318,0.166076,0.86
3319,0.289068,1.0
3320,0.169797,0.82
3321,0.190287,0.91
3322,0.209349,0.92
3323,0.198645,0.95
3324,0.182805,0.87
3325,0.227713,1.0
3326,0.183803,0.92
3327,0.156476,0.68
3328,0.201664,0.89
3329,0.224615,0.98
3330,0.20519,0.79
3331,0.18014,0.86
3332,0.201433,0.93
3333,0.200896,0.89
3334,0.174109,0.75
3335,0.207776,0.98
3336,0.15225,0.69
3337,0.163286,0.7
3338,0.194208,0.94
3339,0.143406,0.72
3340,0.22315,0.97
3341,0.181713,0.89
3342,0.155803,0.76
3343,0.193398,0.93
3344,0.170748,0.88
3345,0.193157,0.93
3346,0.177274,0.83
3347,0.193722,0.89
3348,0.150679,0.63
3349,0.199187,0.95
3350,0.235901,1.0
3351,0.171175,0.85
3352,0.18038,0.85
3353,0.248122,0.98
3354,0.192,0.94
3355,0.163913,0.77
3356,0.347565,1.0
3357,0.200723,0.81
3358,0.361641,1.0
3359,0.185587,0.96
3360,0.166186,0.75
3361,0.163118,0.74
3362,0.176972,0.87
3363,0.244331,0.96
3364,0.188235,0.86
3365,0.18392,0.92
3366,0.193025,1.0
3367,0.211945,0.97
3368,0.191527,0.89
3369,0.192568,0.91
3370,0.261524,0.87
3371,0.244905,1.0
3372,0.201272,0.92
3373,0.18014,0.91
3374,0.288685,0.99
3375,0.163853,0.73
3376,0.221499,0.96
3377,0.19473,0.97
3378,0.209013,0.96
3379,0.212986,0.97
3380,0.199795,0.98
3381,0.195027,0.95
3382,0.184478,0.64
3383,0.175862,0.83
3384,0.185758,0.9
3385,0.209744,0.93
3386,0.195981,0.96
3387,0.171996,0.82
3388,0.209598,0.93
3389,0.178162,0.87
3390,0.205148,0.92
3391,0.214716,0.92
3392,0.176926,0.83
3393,0.152192,0.66
3394,0.340241,1.0
3395,0.165923,0.73
3396,0.173949,0.86
3397,0.175687,0.85
3398,0.186572,0.94
3399,0.185256,0.94
3400,0.133685,0.64
3401,0.205277,0.95
3402,0.174285,0.88
3403,0.200804,0.92
3404,0.150636,0.73
3405,0.145673,0.58
3406,0.189065,0.87
3407,0.172168,0.76
3408,0.14882,0.66
3409,0.175144,0.9
3410,0.146948,0.5
3411,0.16066,0.67
3412,0.17689,0.85
3413,0.160938,0.75
3414,0.158265,0.74
3415,0.238192,1.0
3416,0.187349,0.84
3417,0.1738,0.72
3418,0.170672,0.81
3419,0.194058,0.83
3420,0.175327,0.8
3421,0.231649,0.98
3422,0.188338,0.92
3423,0.182466,0.85
3424,0.236703,0.97
3425,0.165892,0.79
3426,0.180366,0.93
3427,0.193025,0.82
3428,0.247847,0.98
3429,0.186431,0.9
3430,0.235347,0.98
3431,0.151021,0.79
3432,0.20192,0.92
3433,0.205537,0.91
3434,0.191196,0.85
3435,0.185851,0.91
3436,0.174375,0.88
3437,0.228276,0.98
3438,0.184357,0.89
3439,0.238172,0.99
3440,0.17255,0.88
3441,0.177465,0.87
3442,0.178407,0.82
3443,0.230678,0.96
3444,0.191507,0.81
3445,0.198859,0.92
3446,0.225248,0.97
3447,0.194681,0.95
3448,0.16802,0.8
3449,0.147553,0.73
3450,0.262532,1.0
3451,0.312514,1.0
3452,0.400259,1.0
3453,0.229787,0.98
3454,0.168755,0.87
3455,0.175116,0.74
3456,0.344648,0.99
3457,0.164449,0.71
3458,0.173834,0.89
3459,0.222045,1.0
3460,0.18885,0.81
3461,0.181982,0.79
3462,0.138153,0.62
3463,0.213599,0.98
3464,0.229221,0.97
3465,0.169226,0.71
3466,0.231534,0.97
3467,0.178063,0.86
3468,0.200307,0.86
3469,0.227029,0.93
3470,0.257101,0.97
3471,0.335691,0.99
3472,0.201893,0.96
3473,0.183532,0.91
3474,0.248775,0.97
3475,0.165077,0.69
3476,0.188368,0.91
3477,0.220675,0.96
3478,0.169429,0.86
3479,0.245537,0.97
3480,0.179157,0.96
3481,0.15233,0.8
3482,0.182946,0.94
3483,0.172889,0.85
3484,0.29095,0.98
3485,0.223191,0.94
3486,0.190745,0.95
3487,0.159705,0.77
3488,0.186372,0.93
3489,0.202353,0.95
3490,0.222692,0.97
3491,0.19694,0.95
3492,0.161953,0.79
3493,0.162175,0.72
3494,0.213352,0.96
3495,0.150831,0.64
3496,0.212488,0.97
3497,0.163085,0.83
3498,0.202941,0.91
3499,0.179094,0.87
3500,0.152712,0.85
3501,0.217383,0.98
3502,0.212963,0.97
3503,0.165253,0.79
3504,0.163994,0.72
3505,0.163824,0.8
3506,0.196615,0.91
3507,0.212494,0.96
3508,0.206482,0.87
3509,0.170249,0.76
3510,0.190077,0.8
3511,0.181916,0.79
3512,0.231991,0.97
3513,0.224745,0.99
3514,0.140184,0.66
3515,0.177493,0.78
3516,0.15583,0.72
3517,0.176871,0.85
3518,0.247678,0.97
3519,0.172921,0.81
3520,0.22676,0.98
3521,0.170102,0.8
3522,0.1863,0.84
3523,0.237939,0.97
3524,0.193745,0.93
3525,0.17101,0.79
3526,0.22855,0.97
3527,0.181729,0.88
3528,0.163871,0.79
3529,0.214819,0.95
3530,0.171394,0.89
3531,0.174631,0.84
3532,0.18019,0.95
3533,0.198556,0.92
3534,0.203486,0.98
3535,0.168802,0.87
3536,0.168418,0.72
3537,0.247393,0.97
3538,0.25162,0.98
3539,0.152762,0.8
3540,0.170141,0.9
3541,0.159033,0.78
3542,0.284117,0.99
3543,0.243695,0.98
3544,0.229027,1.0
3545,0.37784,1.0
3546,0.1525,0.76
3547,0.198464,0.9
3548,0.237025,0.96
3549,0.178643,0.89
3550,0.241115,0.99
3551,0.50139,1.0
3552,0.20126,0.97
3553,0.238021,0.96
3554,0.16785,0.69
3555,0.250439,0.98
3556,0.148201,0.68
3557,0.30698,0.98
3558,0.204615,0.96
3559,0.237022,0.96
3560,0.171109,0.88
3561,0.214594,0.91
3562,0.214405,0.96
3563,0.215494,0.98
3564,0.195203,0.97
3565,0.187009,0.91
3566,0.198745,0.97
3567,0.139472,0.65
3568,0.211142,0.99
3569,0.211799,0.97
3570,0.170603,0.7
3571,0.179752,0.78
3572,0.254148,0.99
3573,0.162604,0.98
3574,0.188155,0.91
3575,0.161765,0.81
3576,0.430319,1.0
3577,0.155785,0.61
3578,0.187164,0.92
3579,0.163939,0.84
3580,0.14051,0.64
3581,0.359526,0.99
3582,0.167631,0.84
3583,0.14039,0.56
3584,0.169289,0.83
3585,0.145979,0.6
3586,0.207966,0.95
3587,0.174115,0.89
3588,0.162616,0.8
3589,0.12943,0.61
3590,0.572652,1.0
3591,0.205517,0.96
3592,0.195521,0.98
3593,0.218073,0.98
3594,0.193685,0.99
3595,0.188327,0.93
3596,0.248877,0.99
3597,0.14399,0.6
3598,0.260094,0.98
3599,0.164596,0.68
3600,0.314252,1.0
3601,0.160343,0.67
3602,0.158316,0.76
3603,0.149091,0.74
3604,0.227939,0.93
3605,0.192113,0.81
3606,1.27646,1.0
3607,0.182081,0.75
3608,0.132426,0.7
3609,0.19001,0.94
3610,0.179101,0.93
3611,0.149514,0.65
3612,0.191055,0.87
3613,0.301219,0.98
3614,0.13411,0.58
3615,0.200322,0.91
3616,0.208458,0.77
3617,0.211656,0.94
3618,0.257183,0.98
3619,0.163971,0.78
3620,0.157574,0.73
3621,0.249365,1.0
3622,0.191226,0.89
3623,0.183038,0.92
3624,0.175499,0.69
3625,0.18288,0.9
3626,0.169256,0.9
3627,0.170779,0.83
3628,0.153706,0.66
3629,0.158757,0.7
3630,0.255371,0.99
3631,0.2031,0.96
3632,0.144772,0.74
3633,0.194161,0.88
3634,0.233907,0.98
3635,0.191619,0.9
3636,0.267875,0.99
3637,0.158013,0.8
3638,0.221577,0.86
3639,0.205358,0.98
3640,0.190186,0.87
3641,0.189693,0.84
3642,0.187027,0.89
3643,0.201137,0.9
3644,1.48015,1.0
3645,0.164252,0.84
3646,0.14807,0.69
3647,0.174415,0.85
3648,0.134593,0.53
3649,0.130497,0.6
3650,0.135454,0.28
3651,0.174477,0.81
3652,0.163001,0.87
3653,0.209779,0.95
3654,0.240693,0.98
3655,0.166173,0.85
3656,0.15882,0.88
3657,0.160854,0.73
3658,0.180124,0.96
3659,0.171571,0.72
3660,0.185138,0.92
3661,0.340638,1.0
3662,0.177139,0.9
3663,0.200669,0.87
3664,0.159429,0.75
3665,0.182179,0.85
3666,0.20189,0.95
3667,0.169749,0.73
3668,0.199936,0.95
3669,0.108689,0.77
3670,0.177919,0.82
3671,0.229813,0.99
3672,0.180288,0.85
3673,0.192003,0.96
