query_id,cv,recall
2564,0.104494,0.17
2565,0.32754,1
2566,0.130919,0.63
2567,0.154151,0.88
2568,0.105775,0.22
2569,0.109506,0.26
2570,0.120685,0.49
2571,0.113049,0.21
2572,0.140615,0.82
2573,0.170695,0.92
2574,0.114726,0.26
2575,0.126807,0.58
2576,0.137246,0.69
2577,0.290894,1
2578,0.30672,0.99
2579,0.145152,0.85
2580,0.125855,0.43
2581,0.138527,0.69
2582,0.204646,0.91
2583,0.113164,0.43
2584,0.174104,0.97
2585,0.100845,0.47
2586,0.164002,0.95
2587,0.151106,0.8
2588,0.152902,0.88
2589,0.109542,0.31
2590,0.116491,0.3
2591,0.100024,0.21
2592,0.193775,0.96
2593,0.104013,0.59
2594,0.160719,0.95
2595,0.127653,0.6
2596,0.123626,0.28
2597,0.117975,0.32
2598,0.163057,0.76
2599,0.173956,0.9
2600,0.105975,0.29
2601,0.100725,0.15
2602,0.126421,0.64
2603,0.144963,0.91
2604,0.23184,0.97
2605,0.101727,0.65
2606,0.159166,0.76
2607,0.120345,0.46
2608,0.140686,0.76
2609,0.170329,0.96
2610,0.237219,0.97
2611,0.1202,0.43
2612,0.142825,0.75
2613,0.135213,0.81
2614,0.146945,0.84
2615,0.0997916,0.2
2616,0.102139,0.2
2617,0.112206,0.53
2618,0.111992,0.16
2619,0.192125,0.93
2620,0.120307,0.39
2621,0.151197,0.89
2622,0.175583,0.93
2623,0.236296,0.97
2624,0.16572,0.95
2625,0.132943,0.66
2626,0.225039,0.99
2627,0.185257,0.95
2628,0.220353,0.99
2629,0.112512,0.74
2630,0.172849,0.98
2631,0.107555,0.3
2632,0.154148,0.8
2633,0.171491,0.69
2634,0.154999,0.81
2635,0.122481,0.42
2636,0.116679,0.57
2637,0.181001,0.89
2638,0.358435,1
2639,0.0964559,0.23
2640,0.156666,0.92
2641,0.147905,0.7
2642,0.143378,0.76
2643,0.132595,0.74
2644,0.125266,0.8
2645,0.257231,0.98
2646,0.227014,0.89
2647,0.119215,0.4
2648,0.169611,0.98
2649,0.155436,0.76
2650,0.190332,0.95
2651,0.234155,0.98
2652,0.175023,0.93
2653,0.100443,0.25
2654,0.163374,0.83
2655,0.195847,0.94
2656,0.157683,0.83
2657,0.134777,0.42
2658,0.125013,0.49
2659,0.210381,0.98
2660,0.175751,0.97
2661,0.105425,0.27
2662,0.13891,0.66
2663,0.142223,0.78
2664,0.194879,0.99
2665,0.107792,0.27
2666,0.146829,0.82
2667,0.1623,0.96
2668,0.140324,0.77
2669,0.134428,0.5
2670,0.123159,0.68
2671,0.153784,0.69
2672,0.194812,0.95
2673,0.117769,0.44
2674,0.153035,0.96
2675,0.138207,0.72
2676,0.121259,0.39
2677,0.182217,0.98
2678,0.212143,0.94
2679,0.128519,0.74
2680,0.164074,0.79
2681,0.345106,0.99
2682,0.132907,0.63
2683,0.102837,0.31
2684,0.190831,0.97
2685,0.103851,0.89
2686,0.274173,1
2687,0.130966,0.55
2688,0.141832,0.95
2689,0.155453,0.86
2690,0.18073,0.92
2691,0.182449,0.92
2692,0.106916,0.29
2693,0.224085,0.98
2694,0.163111,0.98
2695,0.147094,0.87
2696,0.130689,0.62
2697,0.163234,0.88
2698,0.137506,0.8
2699,0.106581,0.17
2700,0.119435,0.43
2701,0.134218,0.61
2702,0.127102,0.5
2703,0.111634,0.41
2704,0.112018,0.24
2705,0.174605,0.94
2706,0.242798,0.98
2707,0.139034,0.74
2708,0.141885,0.81
2709,0.106518,0.17
2710,0.203136,0.97
2711,0.100687,0.34
2712,0.104974,0.84
2713,0.167661,0.85
2714,0.171526,0.99
2715,0.184441,0.83
2716,0.157336,0.88
2717,0.100815,0.12
2718,0.1574,0.94
2719,0.184659,0.96
2720,0.118362,0.34
2721,0.195341,0.97
2722,0.11828,0.39
2723,0.121146,0.69
2724,0.136035,0.74
2725,0.138285,0.84
2726,0.114317,0.5
2727,0.13349,0.58
2728,0.123805,0.53
2729,0.167374,0.84
2730,0.174107,0.98
2731,0.136646,0.84
2732,0.135143,0.7
2733,0.120027,0.6
2734,0.155087,0.82
2735,0.156997,0.91
2736,0.148536,0.75
2737,0.150125,0.87
2738,0.109258,0.69
2739,0.13823,0.78
2740,0.14236,0.8
2741,0.141617,0.75
2742,0.183029,0.96
2743,0.119759,0.48
2744,0.139799,0.79
2745,0.18009,0.9
2746,0.163552,0.92
2747,0.108778,0.57
2748,0.235319,1
2749,0.220535,0.96
2750,0.19166,0.94
2751,0.126923,0.83
2752,0.127987,0.72
2753,0.127757,0.43
2754,0.117492,0.48
2755,0.105829,0.18
2756,0.153993,0.86
2757,0.136395,0.61
2758,0.159603,0.93
2759,0.195357,0.96
2760,0.18342,0.98
2761,0.149929,0.77
2762,0.16706,0.84
2763,0.23318,0.94
2764,0.134771,0.67
2765,0.140791,0.66
2766,0.212826,0.98
2767,0.162753,0.88
2768,0.0964126,0.12
2769,0.144542,0.72
2770,0.209896,0.95
2771,0.123789,0.57
2772,0.120224,0.26
2773,0.105627,0.18
2774,0.130521,0.79
2775,0.140764,0.83
2776,0.132968,0.68
2777,0.132576,0.53
2778,0.114081,0.34
2779,0.20206,0.99
2780,0.11298,0.42
2781,0.110027,0.42
2782,0.161857,0.94
2783,0.129132,0.7
2784,0.170521,0.89
2785,0.11575,0.74
2786,0.106581,0.17
2787,0.130859,0.58
2788,0.133627,0.76
2789,0.124711,0.44
2790,0.258289,1
2791,0.145376,0.79
2792,0.124753,0.48
2793,0.124837,0.45
2794,0.120645,0.57
2795,0.118086,0.43
2796,0.144374,0.73
2797,0.140297,0.84
2798,0.115286,0.61
2799,0.173225,0.88
2800,0.132978,0.56
2801,0.18323,0.79
2802,0.182191,0.96
2803,0.142224,0.79
2804,0.171186,0.86
2805,0.147249,0.75
2806,0.130904,0.79
2807,0.161772,0.87
2808,0.162447,0.94
2809,0.686605,1
2810,0.113115,0.65
2811,0.191717,0.98
2812,0.126244,0.58
2813,0.108242,0.31
2814,0.149587,0.79
2815,0.181428,0.94
2816,0.205281,0.97
2817,0.127822,0.55
2818,0.209486,0.97
2819,0.178811,0.89
2820,0.152086,0.77
2821,0.104813,0.32
2822,0.146068,0.81
2823,0.123142,0.55
2824,0.154876,0.85
2825,0.151247,0.85
2826,0.12197,0.42
2827,0.133875,0.79
2828,0.0868504,0.99
2829,0.208467,1
2830,0.266318,1
2831,0.118978,0.48
2832,0.1355,0.53
2833,0.141076,0.72
2834,0.14021,0.78
2835,0.451434,1
2836,0.33076,0.97
2837,0.164357,0.9
2838,0.122121,0.64
2839,0.103419,0.5
2840,0.147147,0.85
2841,0.151539,0.73
2842,0.148132,0.77
2843,0.166598,0.92
2844,0.124972,0.6
2845,0.15005,0.89
2846,0.215928,0.97
2847,0.137008,0.8
2848,0.156187,0.9
2849,0.131405,0.6
2850,0.114858,0.32
2851,0.156606,0.86
2852,0.139172,0.73
2853,0.197059,0.97
2854,0.14394,0.77
2855,0.205619,0.97
2856,0.104883,0.26
2857,0.159971,0.89
2858,0.118998,0.54
2859,0.231877,1
2860,0.0981921,0.18
2861,0.108518,0.21
2862,0.157962,0.83
2863,0.105881,0.27
2864,0.199409,0.9
2865,0.125778,0.47
2866,0.112825,0.43
2867,0.212736,0.95
2868,0.135287,0.73
2869,0.119891,0.51
2870,0.107527,0.42
2871,0.102455,0.31
2872,0.119811,0.37
2873,0.288377,1
2874,0.109199,0.37
2875,0.14505,0.88
2876,0.25417,0.99
2877,0.439953,1
2878,0.11503,0.32
2879,0.116341,0.39
2880,0.121352,0.42
2881,0.180057,0.96
2882,0.158533,0.77
2883,0.112963,0.29
2884,0.116887,0.54
2885,0.0930903,0.13
2886,0.15429,0.88
2887,0.111484,0.4
2888,0.11212,0.49
2889,0.176427,0.93
2890,0.158325,0.86
2891,0.153963,0.82
2892,0.163144,0.9
2893,0.120171,0.48
2894,0.14656,0.84
2895,0.127875,0.69
2896,0.147869,0.9
2897,0.117965,0.36
2898,0.159597,0.69
2899,0.109334,0.46
2900,0.124081,0.63
2901,0.109049,0.33
2902,0.141335,0.9
2903,0.125887,0.55
2904,0.119861,0.44
2905,0.151168,0.82
2906,0.15947,0.9
2907,0.189277,0.98
2908,0.111338,0.24
2909,0.125546,0.51
2910,0.110657,0.2
2911,0.214715,1
2912,0.12957,0.74
2913,0.112562,0.42
2914,0.173277,0.94
2915,0.128751,0.67
2916,0.0983856,0.13
2917,0.174103,0.88
2918,0.191974,0.98
2919,0.111371,0.26
2920,0.127055,0.62
2921,0.164394,0.91
2922,0.110864,0.29
2923,0.219338,0.98
2924,0.125547,0.75
2925,0.136248,0.87
2926,0.124682,0.63
2927,0.135379,0.76
2928,0.157408,0.89
2929,0.106976,0.45
2930,0.117035,0.33
2931,0.227084,1
2932,0.117661,0.45
2933,0.114854,0.4
2934,0.137441,0.81
2935,0.206862,0.99
2936,0.118329,0.51
2937,0.127382,0.59
2938,0.147663,0.87
2939,0.126597,0.45
2940,0.134642,0.61
2941,0.160284,0.88
2942,0.137129,0.8
2943,0.147567,0.87
2944,0.132469,0.65
2945,0.124817,0.58
2946,0.115918,0.38
2947,0.190376,0.94
2948,0.121054,0.22
2949,0.143829,0.93
2950,0.100819,0.11
2951,0.128912,0.56
2952,0.189401,0.99
2953,0.20574,0.99
2954,0.104365,0.27
2955,0.316158,0.95
2956,0.0984845,0.31
2957,0.10628,0.31
2958,0.132339,0.51
2959,0.0979458,0.84
2960,0.10642,0.31
2961,0.104156,0.31
2962,0.16338,0.79
2963,0.151543,0.74
2964,0.105771,0.2
2965,0.296463,1
2966,0.132098,0.43
2967,0.153694,0.89
2968,0.332604,1
2969,0.110547,0.44
2970,0.13186,0.59
2971,0.117736,0.23
2972,0.107567,0.57
2973,0.110073,0.46
2974,0.0928876,0.19
2975,0.157138,0.96
2976,0.163571,0.84
2977,0.137501,0.6
2978,0.131641,0.5
2979,0.180951,0.98
2980,0.107324,0.4
2981,0.227828,1
2982,0.197213,0.99
2983,0.162184,0.91
2984,0.131165,0.54
2985,0.261021,0.91
2986,0.178121,0.88
2987,0.194844,0.99
2988,0.116934,0.45
2989,0.125018,0.67
2990,0.128273,0.6
2991,0.105385,0.31
2992,0.213459,0.99
2993,0.115965,0.25
2994,0.15606,0.81
2995,0.103323,0.36
2996,0.16252,0.87
2997,0.114634,0.33
2998,0.217398,0.98
2999,0.117817,0.61
3000,0.214521,0.98
3001,0.172486,0.93
3002,0.114531,0.36
3003,0.195119,0.97
3004,0.127876,0.49
3005,0.129392,0.73
3006,0.173826,0.99
3007,0.141785,0.82
3008,0.130351,0.67
3009,0.127527,0.79
3010,0.114488,0.44
3011,0.198394,0.95
3012,0.15918,0.81
3013,0.187558,0.96
3014,0.119367,0.52
3015,0.107318,0.13
3016,0.183623,0.96
3017,0.151476,0.88
3018,0.128028,0.62
3019,0.116584,0.29
3020,0.117175,0.55
3021,0.149219,0.88
3022,0.128874,0.83
3023,0.0863839,0.21
3024,0.107747,0.52
3025,0.185372,0.96
3026,0.139381,0.89
3027,0.131831,0.55
3028,0.145733,0.68
3029,0.271337,1
3030,0.152802,0.75
3031,0.136674,0.76
3032,0.104215,0.28
3033,0.108315,0.5
3034,0.158139,0.92
3035,0.0986887,0.28
3036,0.182057,0.98
3037,0.130928,0.8
3038,0.123262,0.53
3039,0.144233,0.89
3040,0.103054,0.24
3041,0.143298,0.95
3042,0.179809,0.93
3043,0.125014,0.53
3044,0.125265,0.56
3045,0.203372,0.99
3046,0.124328,0.64
3047,0.120589,0.6
3048,0.182657,0.96
3049,0.159346,0.93
3050,0.113822,0.38
3051,0.175239,0.93
3052,0.0987406,0.71
3053,0.129893,0.75
3054,0.125104,0.58
3055,0.184174,0.98
3056,0.109786,0.41
3057,0.180747,0.94
3058,0.114376,0.43
3059,0.166821,0.96
3060,0.119754,0.35
3061,0.101068,0.24
3062,0.180403,0.83
3063,0.194261,0.9
3064,0.260436,1
3065,0.144126,0.86
3066,0.221345,0.98
3067,0.14554,0.63
3068,0.122458,0.72
3069,0.167312,0.97
3070,0.153062,0.79
3071,0.121991,0.68
3072,0.234177,1
3073,0.110932,0.39
3074,0.0980211,0.19
3075,0.195037,0.98
3076,0.121335,0.58
3077,0.135291,0.77
3078,0.161134,0.91
3079,0.123702,0.75
3080,0.119789,0.47
3081,0.140653,0.76
3082,0.110484,0.25
3083,0.190707,0.91
3084,0.165435,0.8
3085,0.128541,0.76
3086,0.245164,0.98
3087,0.140631,0.91
3088,0.148542,0.83
3089,0.121401,0.57
3090,0.182036,0.99
3091,0.151336,0.8
3092,0.144793,0.87
3093,0.139994,0.63
3094,0.163595,0.96
3095,0.105649,0.13
3096,0.10807,0.22
3097,0.203444,1
3098,0.111,0.31
3099,0.100097,0.69
3100,0.122248,0.65
3101,0.206371,0.98
3102,0.163751,0.93
3103,0.145055,0.85
3104,0.110905,0.32
3105,0.0978363,0.3
3106,0.140187,0.96
3107,0.191741,0.89
3108,0.141206,0.77
3109,0.11602,0.44
3110,0.184971,0.95
3111,0.104136,0.16
3112,0.102485,0.23
3113,0.102902,0.34
3114,0.100739,0.29
3115,0.149821,0.87
3116,0.133477,0.7
3117,0.14047,0.76
3118,0.145538,0.89
3119,0.128836,0.56
3120,0.122914,0.6
3121,0.104585,0.32
3122,0.128887,0.6
3123,0.311052,1
3124,0.121911,0.67
3125,0.1829,0.96
3126,0.122118,0.63
3127,0.232505,1
3128,0.111755,0.29
3129,0.145683,0.92
3130,0.155987,0.77
3131,0.116696,0.33
3132,0.140792,0.76
3133,0.182885,0.98
3134,0.111337,0.37
3135,0.175948,0.98
3136,0.109271,0.52
3137,0.130015,0.57
3138,0.124728,0.52
3139,0.111602,0.43
3140,0.105834,0.26
3141,0.167915,0.89
3142,0.112839,0.55
3143,0.112431,0.42
3144,0.0992633,0.2
3145,0.156641,0.85
3146,0.164347,0.9
3147,0.25444,1
3148,0.178364,0.97
3149,0.145847,0.84
3150,0.135143,0.71
3151,0.0944078,0.17
3152,0.160664,0.83
3153,0.178257,0.96
3154,0.166386,0.96
3155,0.157895,0.89
3156,0.104279,0.37
3157,0.205025,0.95
3158,0.128469,0.37
3159,0.274146,1
3160,0.116525,0.59
3161,0.134981,0.76
3162,0.124072,0.39
3163,0.182518,0.94
3164,0.143048,0.83
3165,0.129486,0.74
3166,0.11183,0.47
3167,0.185951,0.93
3168,0.184465,0.98
3169,0.124467,0.4
3170,0.178181,0.92
3171,0.0857538,1
3172,0.161424,0.93
3173,0.16596,0.87
3174,0.220155,0.99
3175,0.118358,0.35
3176,0.244024,0.98
3177,0.124042,0.65
3178,0.125089,0.54
3179,0.163662,0.96
3180,0.145209,0.69
3181,0.212826,0.94
3182,0.199552,1
3183,0.12877,0.8
3184,0.179702,0.91
3185,0.125887,0.47
3186,0.142584,0.69
3187,0.130635,0.77
3188,0.137337,0.51
3189,0.125166,0.44
3190,0.19768,0.99
3191,0.130485,0.68
3192,0.116516,0.46
3193,0.255809,1
3194,0.164998,0.94
3195,0.135236,0.69
3196,0.138223,0.64
3197,0.110497,0.15
3198,0.113169,0.36
3199,0.135361,0.7
3200,0.115248,0.51
3201,0.196238,0.91
3202,0.137474,0.68
3203,0.169756,0.87
3204,0.102325,0.38
3205,0.150714,0.93
3206,0.108896,0.39
3207,0.102697,0.91
3208,0.143728,0.76
3209,0.181266,0.94
3210,0.136361,0.63
3211,0.192266,0.97
3212,0.161641,0.83
3213,0.114474,0.35
3214,0.266498,1
3215,0.150883,0.84
3216,0.150509,0.73
3217,0.159102,0.99
3218,0.141302,0.65
3219,0.161873,0.92
3220,0.158865,0.86
3221,0.100209,0.41
3222,0.136728,0.6
3223,0.229954,1
3224,0.178009,0.94
3225,0.0978396,0.6
3226,0.122136,0.71
3227,0.166671,0.89
3228,0.214927,1
3229,0.116445,0.5
3230,0.19564,0.93
3231,0.113447,0.75
3232,0.116419,0.43
3233,0.111051,0.2
3234,0.199993,0.99
3235,0.226644,0.94
3236,0.132341,0.73
3237,0.122878,0.38
3238,0.170703,1
3239,0.134947,0.57
3240,0.136752,0.76
3241,0.151271,0.86
3242,0.101445,0.24
3243,0.126238,0.85
3244,0.116261,0.64
3245,0.123763,0.44
3246,0.198617,0.97
3247,0.105186,0.13
3248,0.190861,0.91
3249,0.24321,0.99
3250,0.213423,0.89
3251,0.107791,0.43
3252,0.235487,0.99
3253,0.149115,0.73
3254,0.162878,0.86
3255,0.135076,0.71
3256,0.151565,0.79
3257,0.130112,0.58
3258,0.13102,0.78
3259,0.108435,0.31
3260,0.179858,0.95
3261,0.187863,0.99
3262,0.151312,0.84
3263,0.105774,0.28
3264,0.113621,0.36
3265,0.108205,0.28
3266,0.191609,0.99
3267,0.242132,1
3268,0.16774,0.89
3269,0.103764,0.52
3270,0.148323,0.75
3271,0.193515,1
3272,0.232091,0.99
3273,0.103352,0.41
3274,0.0951602,0.12
3275,0.164411,0.95
3276,0.118977,0.5
3277,0.215973,1
3278,0.0991573,0.15
3279,0.151856,0.83
3280,0.158764,0.89
3281,0.151698,0.92
3282,0.114778,0.39
3283,0.19087,0.98
3284,0.20928,0.99
3285,0.195065,0.97
3286,0.204693,0.98
3287,0.126404,0.43
3288,0.132104,0.47
3289,0.12261,0.55
3290,0.188393,0.93
3291,0.124897,0.54
3292,0.179355,0.95
3293,0.131467,0.76
3294,0.147078,0.81
3295,0.166736,0.92
3296,0.146565,0.7
3297,0.156278,0.81
3298,0.110288,0.42
3299,0.158851,0.82
3300,0.159903,0.88
3301,0.113422,0.26
3302,0.245931,1
3303,0.165742,0.96
3304,0.225464,0.97
3305,0.221363,1
3306,0.154751,0.86
3307,0.14523,0.72
3308,0.247008,0.97
3309,0.12685,0.73
3310,0.112054,0.34
3311,0.19361,0.92
3312,0.223362,0.97
3313,0.0955442,0.14
3314,0.146407,0.92
3315,0.228753,0.98
3316,0.284867,1
3317,0.210677,0.94
3318,0.173734,0.96
3319,0.204236,1
3320,0.191488,0.96
3321,0.101139,0.56
3322,0.122745,0.78
3323,0.155751,0.83
3324,0.114526,0.39
3325,0.243188,1
3326,0.127313,0.64
3327,0.171997,0.86
3328,0.168385,0.98
3329,0.159572,0.7
3330,0.181108,0.91
3331,0.169756,0.77
3332,0.152183,0.84
3333,0.184197,0.9
3334,0.165826,0.92
3335,0.208956,1
3336,0.114201,0.21
3337,0.171994,0.86
3338,0.12374,0.64
3339,0.138972,0.57
3340,0.155691,0.86
3341,0.109504,0.52
3342,0.162029,0.89
3343,0.108187,0.25
3344,0.144337,0.87
3345,0.250699,1
3346,0.110383,0.2
3347,0.205939,1
3348,0.106752,0.34
3349,0.157398,0.87
3350,0.100181,0.05
3351,0.137249,0.76
3352,0.11425,0.49
3353,0.145163,0.77
3354,0.133518,0.57
3355,0.18612,0.93
3356,0.137064,0.84
3357,0.123915,0.71
3358,0.138812,0.7
3359,0.198198,0.93
3360,0.158391,0.81
3361,0.115364,0.54
3362,0.107333,0.35
3363,0.111454,0.22
3364,0.163905,0.83
3365,0.128408,0.61
3366,0.133513,0.58
3367,0.0975944,0.68
3368,0.105344,0.48
3369,0.181755,0.98
3370,0.147152,0.68
3371,0.123915,0.6
3372,0.198482,0.98
3373,0.149456,0.88
3374,0.113936,0.28
3375,0.188215,0.86
3376,0.170607,0.88
3377,0.144094,0.74
3378,0.109854,0.34
3379,0.125585,0.57
3380,0.146737,0.85
3381,0.186431,0.96
3382,0.119258,0.7
3383,0.150034,0.85
3384,0.155037,0.82
3385,0.137022,0.91
3386,0.124111,0.64
3387,0.172618,0.94
3388,0.23096,0.99
3389,0.110059,0.94
3390,0.152887,0.87
3391,0.152703,0.82
3392,0.142429,0.77
3393,0.149432,0.69
3394,0.107482,0.44
3395,0.194936,0.93
3396,0.297683,1
3397,0.11924,0.5
3398,0.100334,0.31
3399,0.159087,0.86
3400,0.22377,0.97
3401,0.169439,0.98
3402,0.114881,0.56
3403,0.107983,0.24
3404,0.129785,0.77
3405,0.118192,0.26
3406,0.155595,0.77
3407,0.126484,0.74
3408,0.138205,0.54
3409,0.172945,0.97
3410,0.17753,0.9
3411,0.109331,0.38
3412,0.588497,1
3413,0.155757,0.91
3414,0.188403,0.99
3415,0.238941,0.99
3416,0.118606,0.51
3417,0.126734,0.65
3418,0.140413,0.89
3419,0.121837,0.58
3420,0.136484,0.81
3421,0.144208,0.69
3422,0.132683,0.57
3423,0.170396,0.9
3424,0.132389,0.82
3425,0.264384,1
3426,0.167459,0.96
3427,0.100573,0.16
3428,0.187321,0.91
3429,0.366529,0.99
3430,0.153396,0.87
3431,0.135787,0.72
3432,0.128559,0.43
3433,0.0986645,0.31
3434,0.21385,0.97
3435,0.128605,0.58
3436,0.121562,0.46
3437,0.0886341,0.85
3438,0.225322,0.99
3439,0.125189,0.69
3440,0.194464,0.96
3441,0.149193,0.88
3442,0.207055,0.99
3443,0.141917,0.8
3444,0.105927,0.29
3445,0.126968,0.74
3446,0.211926,0.92
3447,0.116021,0.41
3448,0.184292,1
3449,0.114268,0.31
3450,0.141623,0.93
3451,0.19057,0.9
3452,0.191857,0.94
3453,0.10345,0.36
3454,0.136955,0.62
3455,0.135491,0.63
3456,0.141693,0.77
3457,0.217527,1
3458,0.147622,0.72
3459,0.240481,0.99
3460,0.11909,0.43
3461,0.156231,0.85
3462,0.117835,0.49
3463,0.138609,0.78
3464,0.108436,0.38
3465,0.119707,0.58
3466,0.125287,0.57
3467,0.202307,0.92
3468,0.125658,0.68
3469,0.113876,0.45
3470,0.15753,0.78
3471,0.14915,0.89
3472,0.128937,0.68
3473,0.126713,0.53
3474,0.146912,0.85
3475,0.14111,0.87
3476,0.144932,0.67
3477,0.130738,0.53
3478,0.140038,0.85
3479,0.102239,0.23
3480,0.142523,0.76
3481,0.138226,0.56
3482,0.114555,0.35
3483,0.0964123,0.12
3484,0.159669,0.91
3485,0.106327,0.17
3486,0.102544,0.17
3487,0.131061,0.56
3488,0.162444,0.89
3489,0.101305,0.26
3490,0.110943,0.3
3491,0.116075,0.59
3492,0.176163,0.98
3493,0.108391,0.32
3494,0.161891,0.87
3495,0.119946,0.3
3496,0.122749,0.52
3497,0.130178,0.74
3498,0.117771,0.45
3499,0.0948862,0.18
3500,0.112661,0.25
3501,0.166652,0.8
3502,0.127441,0.63
3503,0.284087,1
3504,0.172476,0.9
3505,0.191911,0.99
3506,0.111693,0.21
3507,0.103025,0.46
3508,0.180499,0.96
3509,0.104849,0.3
3510,0.165288,0.88
3511,0.213557,0.99
3512,0.16491,0.94
3513,0.157048,0.89
3514,0.134489,0.5
3515,0.1804,0.98
3516,0.108171,0.23
3517,0.139787,0.84
3518,0.115939,0.46
3519,0.175685,0.87
3520,0.111285,0.25
3521,0.145603,0.88
3522,0.183453,0.82
3523,0.106262,0.17
3524,0.120815,0.74
3525,0.113937,0.36
3526,0.162522,0.81
3527,0.208912,0.92
3528,0.132205,0.73
3529,0.195632,0.93
3530,0.144464,0.89
3531,0.144899,0.85
3532,0.131833,0.5
3533,0.132925,0.54
3534,0.141403,0.61
3535,0.230458,0.93
3536,0.124384,0.53
3537,0.108897,0.36
3538,0.149574,0.83
3539,0.133859,0.66
3540,0.116174,0.48
3541,0.106542,0.3
3542,0.110211,0.27
3543,0.184637,0.82
3544,0.142967,0.72
3545,0.137271,0.91
3546,0.158486,0.93
3547,0.182142,0.9
3548,0.116674,0.52
3549,0.140944,0.72
3550,0.0976014,0.23
3551,0.123477,0.52
3552,0.184852,0.95
3553,0.110033,0.43
3554,0.197134,0.9
3555,0.164137,0.72
3556,0.139875,0.59
3557,0.128814,0.56
3558,0.156828,0.93
3559,0.105624,0.68
3560,0.108875,0.29
3561,0.208813,0.95
3562,0.175974,0.98
3563,0.121281,0.62
3564,0.111431,0.46
3565,0.187561,0.99
3566,0.130284,0.74
3567,0.0989077,0.23
3568,0.14642,0.7
3569,0.113258,0.36
3570,0.134695,0.75
3571,0.13491,0.72
3572,0.182072,0.98
3573,0.151354,0.83
3574,0.227647,1
3575,0.149746,0.92
3576,0.125187,0.83
3577,0.151022,0.84
3578,0.187098,0.98
3579,0.236845,0.98
3580,0.102885,0.23
3581,0.115701,0.41
3582,0.165169,0.91
3583,0.135519,0.7
3584,0.115027,0.46
3585,0.119388,0.48
3586,0.157796,0.82
3587,0.184873,0.92
3588,0.113501,0.61
3589,0.174575,0.99
3590,0.106841,0.55
3591,0.180012,0.87
3592,0.174576,0.94
3593,0.290187,1
3594,0.221609,0.99
3595,0.104876,0.16
3596,0.109659,0.36
3597,0.151064,0.75
3598,0.125222,0.66
3599,0.148269,0.76
3600,0.124234,0.72
3601,0.176387,0.95
3602,0.0987975,0.35
3603,0.155869,0.81
3604,0.285329,0.99
3605,0.107326,0.36
3606,0.119703,0.4
3607,0.126746,0.63
3608,0.129235,0.64
3609,0.229527,0.98
3610,0.152218,0.79
3611,0.138448,0.83
3612,0.149027,0.88
3613,0.159613,0.74
3614,0.124997,0.44
3615,0.111004,0.31
3616,0.336192,0.99
3617,0.123491,0.43
3618,0.131033,0.72
3619,0.127033,0.49
3620,0.144051,0.7
3621,0.13125,0.65
3622,0.10961,0.27
3623,0.150699,0.87
3624,0.174,0.93
3625,0.18101,0.92
3626,0.122966,0.41
3627,0.118888,0.61
3628,0.105273,0.33
3629,0.117573,0.36
3630,0.160338,0.96
3631,0.134345,0.87
3632,0.129476,0.73
3633,0.119368,0.52
3634,0.0936109,0.14
3635,0.137104,0.52
3636,0.162152,0.85
3637,0.159522,0.86
3638,0.173813,0.98
3639,0.180771,0.98
3640,0.113948,0.46
3641,0.143338,0.92
3642,0.158278,0.94
3643,0.183723,0.69
3644,0.151665,0.82
3645,0.142767,0.53
3646,0.100518,0.14
3647,0.174167,0.99
3648,0.13295,0.68
3649,0.139596,0.78
3650,0.182136,0.9
3651,0.164306,0.9
3652,0.18603,0.93
3653,0.302068,0.97
3654,0.101067,0.32
3655,0.367298,1
3656,0.139548,0.65
3657,0.144498,0.73
3658,0.107314,0.32
3659,0.133668,0.72
3660,0.109176,0.34
3661,0.127277,0.6
3662,0.156628,0.77
3663,0.118628,0.55
3664,0.15236,0.88
3665,0.0936335,0.09
3666,0.12138,0.45
3667,0.119263,0.35
3668,0.148787,0.77
3669,0.112914,0.26
3670,0.181837,0.74
3671,0.184519,1
3672,0.117137,0.36
3673,0.177039,0.91
3674,0.15464,0.78
3675,0.151012,0.9
3676,0.166758,0.87
3677,0.159612,0.85
3678,0.122332,0.47
3679,0.141447,0.62
3680,0.113696,0.53
3681,0.468354,1
3682,0.172451,0.99
3683,0.111826,0.5
3684,0.142115,0.69
3685,0.192151,0.94
3686,0.190713,0.98
3687,0.2664,0.99
3688,0.180512,0.98
3689,0.279175,0.97
3690,0.0946646,0.17
3691,0.113227,0.32
3692,0.126284,0.55
3693,0.129015,0.7
3694,0.101723,0.25
3695,0.127848,0.39
3696,0.138486,0.69
3697,0.10916,0.3
3698,0.097952,0.05
3699,0.149468,0.87
3700,0.103959,0.79
3701,0.115499,0.36
3702,0.103051,0.83
3703,0.294793,1
3704,0.137113,0.75
3705,0.24345,0.98
3706,0.10819,0.21
3707,0.0916835,0.14
3708,0.118684,0.55
3709,0.13798,0.89
3710,0.184413,0.8
3711,0.168118,0.84
3712,0.145346,0.79
3713,0.105133,0.12
3714,0.135877,0.77
3715,0.136448,0.69
3716,0.19035,1
3717,0.11478,0.3
3718,0.137986,0.73
3719,0.119864,0.7
3720,0.104281,0.25
3721,0.14022,0.84
3722,0.114569,0.36
3723,0.162899,0.84
3724,0.149849,0.84
3725,0.148964,0.87
3726,0.143987,0.79
3727,0.110336,0.27
3728,0.14408,0.68
3729,0.154092,0.93
3730,0.127792,0.84
3731,0.101534,0.21
3732,0.136469,0.61
3733,0.119489,0.45
3734,0.1067,0.21
3735,0.129951,0.79
